NUTS2_code,process,season,day_type,hour,load,temperature
CH04,heating_residential,,0,18,257.7,-2.0
CH04,heating_residential,,0,18,239.8,-1.0
CH04,heating_residential,,0,18,222.3,0.0
CH04,heating_residential,,0,18,205.0,1.0
CH04,heating_residential,,0,18,190.6,2.0
CH04,heating_residential,,0,18,175.4,3.0
CH04,heating_residential,,0,18,162.1,4.0
CH04,heating_residential,,0,18,148.5,5.0
CH04,heating_residential,,0,18,135.5,6.0
CH04,heating_residential,,0,18,123.0,7.0
CH04,heating_residential,,0,18,110.6,8.0
CH04,heating_residential,,0,18,96.4,9.0
CH04,heating_residential,,0,18,83.0,10.0
CH04,heating_residential,,0,18,69.7,11.0
CH04,heating_residential,,0,18,57.2,12.0
